global_idx,scenario_id,category,rep_idx,seed,n_taxa,length_nt,theta,rho,beta,alpha,is_recombinant,num_true_trees,num_true_bps,segregating_sites,informative_sites,rhiz_detected,rhiz_num_bps,rhiz_bps,rhiz_time_ms,phi_p_val,phi_detected,maxchi_p_val,maxchi_detected,nss_p_val,nss_detected,phi_suite_time_ms,three_p_val,three_detected,three_time_ms,total_time_ms
1940,null_gamma_n10_th10_alpha0.5,null_gamma,40,35423661,10,1000,10.0,0.0,0.0,0.5,False,1,0,36,23,False,0,,7.79,1.0,False,0.668,False,1.0,False,33.06,1.0,False,33.25,87.77
1941,null_gamma_n10_th10_alpha0.5,null_gamma,41,35431580,10,1000,10.0,0.0,0.0,0.5,False,1,0,15,11,False,0,,6.78,1.0,False,0.681,False,1.0,False,30.73,1.0,False,33.79,81.22
1942,null_gamma_n10_th10_alpha0.5,null_gamma,42,35439499,10,1000,10.0,0.0,0.0,0.5,False,1,0,18,11,False,0,,6.01,1.0,False,0.34,False,1.0,False,30.81,1.0,False,35.07,82.19
1943,null_gamma_n10_th10_alpha0.5,null_gamma,43,35447418,10,1000,10.0,0.0,0.0,0.5,False,1,0,23,17,False,0,,6.43,1.0,False,0.989,False,1.0,False,30.72,1.0,False,36.31,83.77
1944,null_gamma_n10_th10_alpha0.5,null_gamma,44,35455337,10,1000,10.0,0.0,0.0,0.5,False,1,0,17,11,False,0,,11.02,1.0,False,0.591,False,1.0,False,29.52,1.0,False,34.07,86.25
1945,null_gamma_n10_th10_alpha0.5,null_gamma,45,35463256,10,1000,10.0,0.0,0.0,0.5,False,1,0,16,10,False,0,,5.78,1.0,False,0.7,False,1.0,False,28.1,1.0,False,37.71,82.49
1946,null_gamma_n10_th10_alpha0.5,null_gamma,46,35471175,10,1000,10.0,0.0,0.0,0.5,False,1,0,16,8,False,0,,4.91,0.653,False,0.712,False,0.572,False,28.39,1.0,False,37.91,81.77
1947,null_gamma_n10_th10_alpha0.5,null_gamma,47,35479094,10,1000,10.0,0.0,0.0,0.5,False,1,0,50,42,False,0,,5.78,0.565,False,0.08,False,0.242,False,38.47,1.0,False,35.5,89.17
1948,null_gamma_n10_th10_alpha0.5,null_gamma,48,35487013,10,1000,10.0,0.0,0.0,0.5,False,1,0,33,24,False,0,,6.67,0.858,False,0.832,False,0.79,False,33.29,1.0,False,31.46,82.39
1949,null_gamma_n10_th10_alpha0.5,null_gamma,49,35494932,10,1000,10.0,0.0,0.0,0.5,False,1,0,57,43,False,0,,5.81,1.0,False,0.048,True,1.0,False,39.65,1.0,False,42.52,106.12
1950,null_gamma_n10_th10_alpha2.0,null_gamma,0,35502851,10,1000,10.0,0.0,0.0,2.0,False,1,0,37,27,False,0,,5.43,1.0,False,0.816,False,1.0,False,36.57,1.0,False,39.69,91.17
1951,null_gamma_n10_th10_alpha2.0,null_gamma,1,35510770,10,1000,10.0,0.0,0.0,2.0,False,1,0,17,14,False,0,,6.85,1.0,False,0.207,False,1.0,False,28.0,1.0,False,32.6,77.86
1952,null_gamma_n10_th10_alpha2.0,null_gamma,2,35518689,10,1000,10.0,0.0,0.0,2.0,False,1,0,19,5,False,0,,6.6,1.0,False,0.846,False,1.0,False,32.44,1.0,False,32.3,84.19
1953,null_gamma_n10_th10_alpha2.0,null_gamma,3,35526608,10,1000,10.0,0.0,0.0,2.0,False,1,0,16,5,False,0,,5.37,1.0,False,0.677,False,1.0,False,27.45,1.0,False,31.82,75.55
1954,null_gamma_n10_th10_alpha2.0,null_gamma,4,35534527,10,1000,10.0,0.0,0.0,2.0,False,1,0,41,36,False,0,,5.7,1.0,False,0.827,False,1.0,False,34.38,1.0,False,31.65,82.67
1955,null_gamma_n10_th10_alpha2.0,null_gamma,5,35542446,10,1000,10.0,0.0,0.0,2.0,False,1,0,20,16,False,0,,5.48,1.0,False,0.736,False,1.0,False,34.08,1.0,False,35.94,85.88
1956,null_gamma_n10_th10_alpha2.0,null_gamma,6,35550365,10,1000,10.0,0.0,0.0,2.0,False,1,0,8,5,False,0,,4.29,1.0,False,0.602,False,1.0,False,24.3,1.0,False,32.27,71.61
1957,null_gamma_n10_th10_alpha2.0,null_gamma,7,35558284,10,1000,10.0,0.0,0.0,2.0,False,1,0,18,11,False,0,,5.83,1.0,False,0.191,False,1.0,False,28.74,1.0,False,34.67,81.22
1958,null_gamma_n10_th10_alpha2.0,null_gamma,8,35566203,10,1000,10.0,0.0,0.0,2.0,False,1,0,39,10,False,0,,5.61,0.62,False,0.791,False,0.135,False,35.67,1.0,False,37.56,88.23
1959,null_gamma_n10_th10_alpha2.0,null_gamma,9,35574122,10,1000,10.0,0.0,0.0,2.0,False,1,0,23,19,False,0,,5.64,1.0,False,0.666,False,1.0,False,29.63,1.0,False,33.98,82.85
1960,null_gamma_n10_th10_alpha2.0,null_gamma,10,35582041,10,1000,10.0,0.0,0.0,2.0,False,1,0,20,17,False,0,,6.77,1.0,False,0.891,False,1.0,False,31.16,1.0,False,34.03,81.58
1961,null_gamma_n10_th10_alpha2.0,null_gamma,11,35589960,10,1000,10.0,0.0,0.0,2.0,False,1,0,42,35,False,0,,5.33,1.0,False,0.43,False,1.0,False,37.49,1.0,False,36.97,90.83
1962,null_gamma_n10_th10_alpha2.0,null_gamma,12,35597879,10,1000,10.0,0.0,0.0,2.0,False,1,0,30,20,False,0,,6.13,1.0,False,0.541,False,1.0,False,30.44,1.0,False,35.43,83.8
1963,null_gamma_n10_th10_alpha2.0,null_gamma,13,35605798,10,1000,10.0,0.0,0.0,2.0,False,1,0,18,13,False,0,,5.82,1.0,False,0.341,False,1.0,False,30.81,1.0,False,32.14,81.51
1964,null_gamma_n10_th10_alpha2.0,null_gamma,14,35613717,10,1000,10.0,0.0,0.0,2.0,False,1,0,22,17,False,0,,5.17,0.678,False,0.946,False,0.632,False,31.45,1.0,False,35.61,82.98
1965,null_gamma_n10_th10_alpha2.0,null_gamma,15,35621636,10,1000,10.0,0.0,0.0,2.0,False,1,0,25,20,False,0,,6.7,1.0,False,0.247,False,1.0,False,33.31,1.0,False,32.72,83.27
1966,null_gamma_n10_th10_alpha2.0,null_gamma,16,35629555,10,1000,10.0,0.0,0.0,2.0,False,1,0,36,17,False,0,,5.73,1.0,False,0.823,False,1.0,False,33.5,1.0,False,33.79,85.65
1967,null_gamma_n10_th10_alpha2.0,null_gamma,17,35637474,10,1000,10.0,0.0,0.0,2.0,False,1,0,22,16,False,0,,5.19,1.0,False,0.98,False,1.0,False,29.33,1.0,False,33.92,80.19
1968,null_gamma_n10_th10_alpha2.0,null_gamma,18,35645393,10,1000,10.0,0.0,0.0,2.0,False,1,0,20,10,False,0,,8.0,1.0,False,0.891,False,1.0,False,35.25,1.0,False,34.12,87.42
1969,null_gamma_n10_th10_alpha2.0,null_gamma,19,35653312,10,1000,10.0,0.0,0.0,2.0,False,1,0,22,13,False,0,,5.45,1.0,False,0.343,False,1.0,False,31.25,1.0,False,36.42,83.6
1970,null_gamma_n10_th10_alpha2.0,null_gamma,20,35661231,10,1000,10.0,0.0,0.0,2.0,False,1,0,18,11,False,0,,5.65,1.0,False,0.545,False,1.0,False,29.3,1.0,False,35.21,81.04
1971,null_gamma_n10_th10_alpha2.0,null_gamma,21,35669150,10,1000,10.0,0.0,0.0,2.0,False,1,0,29,26,False,0,,5.9,1.0,False,0.118,False,1.0,False,32.04,1.0,False,35.53,85.32
1972,null_gamma_n10_th10_alpha2.0,null_gamma,22,35677069,10,1000,10.0,0.0,0.0,2.0,False,1,0,15,3,False,0,,6.37,1.0,False,0.976,False,1.0,False,29.72,1.0,False,34.82,80.95
1973,null_gamma_n10_th10_alpha2.0,null_gamma,23,35684988,10,1000,10.0,0.0,0.0,2.0,False,1,0,42,34,False,0,,5.95,1.0,False,0.821,False,1.0,False,36.3,1.0,False,31.9,83.98
1974,null_gamma_n10_th10_alpha2.0,null_gamma,24,35692907,10,1000,10.0,0.0,0.0,2.0,False,1,0,54,13,False,0,,5.63,1.0,False,0.751,False,1.0,False,39.08,1.0,False,32.9,89.87
1975,null_gamma_n10_th10_alpha2.0,null_gamma,25,35700826,10,1000,10.0,0.0,0.0,2.0,False,1,0,20,16,False,0,,4.89,1.0,False,0.858,False,1.0,False,31.38,1.0,False,31.91,78.58
1976,null_gamma_n10_th10_alpha2.0,null_gamma,26,35708745,10,1000,10.0,0.0,0.0,2.0,False,1,0,27,17,False,0,,9.24,1.0,False,0.996,False,1.0,False,32.12,1.0,False,34.89,87.61
1977,null_gamma_n10_th10_alpha2.0,null_gamma,27,35716664,10,1000,10.0,0.0,0.0,2.0,False,1,0,36,12,False,0,,6.43,1.0,False,0.83,False,1.0,False,33.11,1.0,False,39.99,91.4
1978,null_gamma_n10_th10_alpha2.0,null_gamma,28,35724583,10,1000,10.0,0.0,0.0,2.0,False,1,0,23,11,False,0,,6.79,1.0,False,0.942,False,1.0,False,30.13,1.0,False,36.36,83.77
1979,null_gamma_n10_th10_alpha2.0,null_gamma,29,35732502,10,1000,10.0,0.0,0.0,2.0,False,1,0,17,7,False,0,,5.06,1.0,False,0.884,False,1.0,False,32.37,1.0,False,37.18,84.83
1980,null_gamma_n10_th10_alpha2.0,null_gamma,30,35740421,10,1000,10.0,0.0,0.0,2.0,False,1,0,11,5,False,0,,5.92,1.0,False,0.707,False,1.0,False,27.99,1.0,False,38.93,83.77
1981,null_gamma_n10_th10_alpha2.0,null_gamma,31,35748340,10,1000,10.0,0.0,0.0,2.0,False,1,0,31,23,False,0,,6.55,1.0,False,0.971,False,1.0,False,32.7,1.0,False,33.05,84.08
1982,null_gamma_n10_th10_alpha2.0,null_gamma,32,35756259,10,1000,10.0,0.0,0.0,2.0,False,1,0,22,11,False,0,,7.34,1.0,False,0.559,False,1.0,False,30.75,1.0,False,33.9,83.15
1983,null_gamma_n10_th10_alpha2.0,null_gamma,33,35764178,10,1000,10.0,0.0,0.0,2.0,False,1,0,36,26,False,0,,5.95,1.0,False,0.963,False,1.0,False,33.3,1.0,False,34.59,83.75
1984,null_gamma_n10_th10_alpha2.0,null_gamma,34,35772097,10,1000,10.0,0.0,0.0,2.0,False,1,0,20,9,False,0,,9.18,1.0,False,0.699,False,1.0,False,29.43,1.0,False,32.89,81.0
1985,null_gamma_n10_th10_alpha2.0,null_gamma,35,35780016,10,1000,10.0,0.0,0.0,2.0,False,1,0,47,23,False,0,,7.34,0.257,False,0.336,False,0.169,False,36.24,1.0,False,35.41,90.42
1986,null_gamma_n10_th10_alpha2.0,null_gamma,36,35787935,10,1000,10.0,0.0,0.0,2.0,False,1,0,28,21,False,0,,6.59,1.0,False,0.129,False,1.0,False,31.59,1.0,False,35.01,82.99
1987,null_gamma_n10_th10_alpha2.0,null_gamma,37,35795854,10,1000,10.0,0.0,0.0,2.0,False,1,0,52,31,False,0,,6.33,1.0,False,0.398,False,1.0,False,37.97,1.0,False,37.34,92.9
1988,null_gamma_n10_th10_alpha2.0,null_gamma,38,35803773,10,1000,10.0,0.0,0.0,2.0,False,1,0,34,23,False,0,,6.34,1.0,False,0.471,False,1.0,False,34.57,1.0,False,39.38,90.65
1989,null_gamma_n10_th10_alpha2.0,null_gamma,39,35811692,10,1000,10.0,0.0,0.0,2.0,False,1,0,52,43,False,0,,5.32,0.642,False,0.725,False,0.569,False,39.37,1.0,False,35.39,91.62
1990,null_gamma_n10_th10_alpha2.0,null_gamma,40,35819611,10,1000,10.0,0.0,0.0,2.0,False,1,0,6,5,False,0,,4.44,1.0,False,0.315,False,1.0,False,26.34,1.0,False,35.51,76.97
1991,null_gamma_n10_th10_alpha2.0,null_gamma,41,35827530,10,1000,10.0,0.0,0.0,2.0,False,1,0,36,26,False,0,,5.43,1.0,False,0.787,False,1.0,False,34.18,1.0,False,35.74,87.79
1992,null_gamma_n10_th10_alpha2.0,null_gamma,42,35835449,10,1000,10.0,0.0,0.0,2.0,False,1,0,18,11,False,0,,4.52,1.0,False,0.367,False,1.0,False,30.05,1.0,False,35.43,79.7
1993,null_gamma_n10_th10_alpha2.0,null_gamma,43,35843368,10,1000,10.0,0.0,0.0,2.0,False,1,0,29,22,False,0,,5.34,1.0,False,0.493,False,1.0,False,33.02,1.0,False,32.28,81.55
1994,null_gamma_n10_th10_alpha2.0,null_gamma,44,35851287,10,1000,10.0,0.0,0.0,2.0,False,1,0,47,34,False,0,,6.53,1.0,False,0.096,False,1.0,False,35.07,1.0,False,37.83,90.62
1995,null_gamma_n10_th10_alpha2.0,null_gamma,45,35859206,10,1000,10.0,0.0,0.0,2.0,False,1,0,80,30,False,0,,5.36,0.241,False,0.328,False,0.142,False,46.52,1.0,False,35.47,99.52
1996,null_gamma_n10_th10_alpha2.0,null_gamma,46,35867125,10,1000,10.0,0.0,0.0,2.0,False,1,0,22,21,False,0,,5.65,1.0,False,0.476,False,1.0,False,31.34,1.0,False,35.08,83.13
1997,null_gamma_n10_th10_alpha2.0,null_gamma,47,35875044,10,1000,10.0,0.0,0.0,2.0,False,1,0,21,8,False,0,,6.49,1.0,False,0.051,False,1.0,False,29.97,1.0,False,31.38,77.95
1998,null_gamma_n10_th10_alpha2.0,null_gamma,48,35882963,10,1000,10.0,0.0,0.0,2.0,False,1,0,26,24,False,0,,6.7,1.0,False,0.417,False,1.0,False,33.43,1.0,False,32.38,84.32
1999,null_gamma_n10_th10_alpha2.0,null_gamma,49,35890882,10,1000,10.0,0.0,0.0,2.0,False,1,0,25,20,False,0,,5.58,0.212,False,0.44,False,0.574,False,32.04,1.0,False,32.82,82.49
2000,null_gamma_n10_th20_alpha0.5,null_gamma,0,35898801,10,1000,20.0,0.0,0.0,0.5,False,1,0,50,44,False,0,,5.77,0.888,False,0.73,False,1.0,False,39.22,1.0,False,35.26,90.32
2001,null_gamma_n10_th20_alpha0.5,null_gamma,1,35906720,10,1000,20.0,0.0,0.0,0.5,False,1,0,62,49,False,0,,6.31,0.205,False,0.332,False,0.654,False,40.02,1.0,False,36.66,95.3
2002,null_gamma_n10_th20_alpha0.5,null_gamma,2,35914639,10,1000,20.0,0.0,0.0,0.5,False,1,0,33,25,False,0,,7.5,1.0,False,0.864,False,1.0,False,31.85,1.0,False,36.97,85.98
2003,null_gamma_n10_th20_alpha0.5,null_gamma,3,35922558,10,1000,20.0,0.0,0.0,0.5,False,1,0,35,8,False,0,,5.87,1.0,False,0.819,False,1.0,False,34.02,1.0,False,35.34,84.48
2004,null_gamma_n10_th20_alpha0.5,null_gamma,4,35930477,10,1000,20.0,0.0,0.0,0.5,False,1,0,61,50,False,0,,6.75,0.889,False,0.469,False,0.531,False,41.58,1.0,False,33.85,97.99
2005,null_gamma_n10_th20_alpha0.5,null_gamma,5,35938396,10,1000,20.0,0.0,0.0,0.5,False,1,0,42,18,False,0,,6.68,1.0,False,0.357,False,1.0,False,34.74,1.0,False,32.69,84.7
2006,null_gamma_n10_th20_alpha0.5,null_gamma,6,35946315,10,1000,20.0,0.0,0.0,0.5,False,1,0,96,73,False,0,,6.23,1.0,False,0.766,False,1.0,False,51.86,1.0,False,34.95,103.05
2007,null_gamma_n10_th20_alpha0.5,null_gamma,7,35954234,10,1000,20.0,0.0,0.0,0.5,False,1,0,52,12,False,0,,5.52,0.895,False,0.28,False,0.575,False,39.97,1.0,False,34.75,91.38
2008,null_gamma_n10_th20_alpha0.5,null_gamma,8,35962153,10,1000,20.0,0.0,0.0,0.5,False,1,0,50,34,False,0,,7.82,1.0,False,0.941,False,1.0,False,39.21,1.0,False,33.64,92.91
2009,null_gamma_n10_th20_alpha0.5,null_gamma,9,35970072,10,1000,20.0,0.0,0.0,0.5,False,1,0,43,26,False,0,,9.59,1.0,False,0.185,False,1.0,False,34.88,1.0,False,39.05,95.4
2010,null_gamma_n10_th20_alpha0.5,null_gamma,10,35977991,10,1000,20.0,0.0,0.0,0.5,False,1,0,50,41,False,0,,7.04,1.0,False,0.256,False,1.0,False,37.89,1.0,False,37.39,94.64
2011,null_gamma_n10_th20_alpha0.5,null_gamma,11,35985910,10,1000,20.0,0.0,0.0,0.5,False,1,0,46,33,False,0,,7.82,1.0,False,0.412,False,1.0,False,38.35,1.0,False,35.77,95.82
2012,null_gamma_n10_th20_alpha0.5,null_gamma,12,35993829,10,1000,20.0,0.0,0.0,0.5,False,1,0,49,11,False,0,,6.84,0.976,False,0.282,False,0.475,False,36.91,1.0,False,34.8,90.27
2013,null_gamma_n10_th20_alpha0.5,null_gamma,13,36001748,10,1000,20.0,0.0,0.0,0.5,False,1,0,59,49,False,0,,7.98,0.677,False,0.928,False,0.219,False,45.11,1.0,False,34.12,97.37
2014,null_gamma_n10_th20_alpha0.5,null_gamma,14,36009667,10,1000,20.0,0.0,0.0,0.5,False,1,0,34,17,False,0,,7.49,1.0,False,0.962,False,1.0,False,34.46,1.0,False,33.92,87.72
2015,null_gamma_n10_th20_alpha0.5,null_gamma,15,36017586,10,1000,20.0,0.0,0.0,0.5,False,1,0,49,31,False,0,,11.75,1.0,False,0.239,False,1.0,False,38.19,1.0,False,40.38,102.02
2016,null_gamma_n10_th20_alpha0.5,null_gamma,16,36025505,10,1000,20.0,0.0,0.0,0.5,False,1,0,30,23,False,0,,5.67,1.0,False,0.391,False,1.0,False,34.06,1.0,False,38.56,89.64
2017,null_gamma_n10_th20_alpha0.5,null_gamma,17,36033424,10,1000,20.0,0.0,0.0,0.5,False,1,0,42,9,False,0,,5.78,1.0,False,0.079,False,1.0,False,36.84,1.0,False,41.11,96.08
2018,null_gamma_n10_th20_alpha0.5,null_gamma,18,36041343,10,1000,20.0,0.0,0.0,0.5,False,1,0,41,25,False,0,,6.9,1.0,False,0.432,False,1.0,False,36.73,1.0,False,43.25,97.71
2019,null_gamma_n10_th20_alpha0.5,null_gamma,19,36049262,10,1000,20.0,0.0,0.0,0.5,False,1,0,41,33,False,0,,8.29,1.0,False,0.886,False,1.0,False,36.19,1.0,False,38.2,95.26
2020,null_gamma_n10_th20_alpha0.5,null_gamma,20,36057181,10,1000,20.0,0.0,0.0,0.5,False,1,0,79,66,False,0,,5.57,0.153,False,0.139,False,1.0,False,48.61,1.0,False,32.36,96.18
2021,null_gamma_n10_th20_alpha0.5,null_gamma,21,36065100,10,1000,20.0,0.0,0.0,0.5,False,1,0,61,48,False,0,,7.33,1.0,False,0.973,False,1.0,False,42.01,1.0,False,33.96,95.13
2022,null_gamma_n10_th20_alpha0.5,null_gamma,22,36073019,10,1000,20.0,0.0,0.0,0.5,False,1,0,50,20,False,0,,6.76,1.0,False,0.827,False,1.0,False,37.72,1.0,False,36.16,93.23
2023,null_gamma_n10_th20_alpha0.5,null_gamma,23,36080938,10,1000,20.0,0.0,0.0,0.5,False,1,0,27,11,False,0,,5.77,1.0,False,0.364,False,1.0,False,32.15,1.0,False,37.67,85.94
2024,null_gamma_n10_th20_alpha0.5,null_gamma,24,36088857,10,1000,20.0,0.0,0.0,0.5,False,1,0,21,15,False,0,,5.68,1.0,False,0.781,False,1.0,False,28.57,1.0,False,39.05,83.93
2025,null_gamma_n10_th20_alpha0.5,null_gamma,25,36096776,10,1000,20.0,0.0,0.0,0.5,False,1,0,38,26,False,0,,6.47,1.0,False,0.336,False,1.0,False,33.77,1.0,False,36.73,87.18
2026,null_gamma_n10_th20_alpha0.5,null_gamma,26,36104695,10,1000,20.0,0.0,0.0,0.5,False,1,0,48,35,False,0,,6.17,1.0,False,0.249,False,1.0,False,35.22,1.0,False,38.69,91.14
2027,null_gamma_n10_th20_alpha0.5,null_gamma,27,36112614,10,1000,20.0,0.0,0.0,0.5,False,1,0,40,32,False,0,,5.8,1.0,False,0.869,False,1.0,False,34.44,1.0,False,39.3,90.49
2028,null_gamma_n10_th20_alpha0.5,null_gamma,28,36120533,10,1000,20.0,0.0,0.0,0.5,False,1,0,52,46,False,0,,6.49,1.0,False,0.999,False,1.0,False,38.13,1.0,False,33.33,89.12
2029,null_gamma_n10_th20_alpha0.5,null_gamma,29,36128452,10,1000,20.0,0.0,0.0,0.5,False,1,0,56,31,False,0,,5.56,1.0,False,0.975,False,1.0,False,40.75,1.0,False,33.76,90.62
2030,null_gamma_n10_th20_alpha0.5,null_gamma,30,36136371,10,1000,20.0,0.0,0.0,0.5,False,1,0,53,28,False,0,,6.09,1.0,False,0.681,False,1.0,False,39.23,1.0,False,36.13,92.35
2031,null_gamma_n10_th20_alpha0.5,null_gamma,31,36144290,10,1000,20.0,0.0,0.0,0.5,False,1,0,40,30,False,0,,5.47,0.241,False,0.916,False,0.22,False,36.64,1.0,False,37.26,89.96
2032,null_gamma_n10_th20_alpha0.5,null_gamma,32,36152209,10,1000,20.0,0.0,0.0,0.5,False,1,0,59,50,False,0,,5.31,0.736,False,0.839,False,1.0,False,41.27,1.0,False,36.18,92.88
2033,null_gamma_n10_th20_alpha0.5,null_gamma,33,36160128,10,1000,20.0,0.0,0.0,0.5,False,1,0,101,94,False,0,,6.12,0.507,False,0.11,False,0.584,False,54.59,1.0,False,37.97,110.88
2034,null_gamma_n10_th20_alpha0.5,null_gamma,34,36168047,10,1000,20.0,0.0,0.0,0.5,False,1,0,51,32,False,0,,7.58,1.0,False,0.893,False,1.0,False,36.06,1.0,False,36.99,92.14
2035,null_gamma_n10_th20_alpha0.5,null_gamma,35,36175966,10,1000,20.0,0.0,0.0,0.5,False,1,0,64,37,False,0,,7.38,0.702,False,0.957,False,0.56,False,42.16,1.0,False,41.67,102.29
2036,null_gamma_n10_th20_alpha0.5,null_gamma,36,36183885,10,1000,20.0,0.0,0.0,0.5,False,1,0,26,20,False,0,,5.63,1.0,False,0.759,False,1.0,False,30.77,1.0,False,41.89,88.4
2037,null_gamma_n10_th20_alpha0.5,null_gamma,37,36191804,10,1000,20.0,0.0,0.0,0.5,False,1,0,53,36,False,0,,6.52,0.575,False,0.435,False,1.0,False,38.0,1.0,False,34.72,90.34
2038,null_gamma_n10_th20_alpha0.5,null_gamma,38,36199723,10,1000,20.0,0.0,0.0,0.5,False,1,0,53,39,False,0,,5.03,1.0,False,0.808,False,1.0,False,37.98,1.0,False,33.51,85.98
2039,null_gamma_n10_th20_alpha0.5,null_gamma,39,36207642,10,1000,20.0,0.0,0.0,0.5,False,1,0,89,79,False,0,,6.07,0.735,False,0.12,False,1.0,False,50.72,1.0,False,38.75,106.15
2040,null_gamma_n10_th20_alpha0.5,null_gamma,40,36215561,10,1000,20.0,0.0,0.0,0.5,False,1,0,48,42,False,0,,5.88,1.0,False,0.187,False,1.0,False,37.52,1.0,False,34.5,90.54
2041,null_gamma_n10_th20_alpha0.5,null_gamma,41,36223480,10,1000,20.0,0.0,0.0,0.5,False,1,0,85,62,False,0,,7.25,0.514,False,0.925,False,0.738,False,49.05,1.0,False,36.9,103.77
2042,null_gamma_n10_th20_alpha0.5,null_gamma,42,36231399,10,1000,20.0,0.0,0.0,0.5,False,1,0,74,51,False,0,,5.6,0.949,False,0.274,False,1.0,False,43.97,1.0,False,37.26,97.81
2043,null_gamma_n10_th20_alpha0.5,null_gamma,43,36239318,10,1000,20.0,0.0,0.0,0.5,False,1,0,32,15,False,0,,5.76,1.0,False,0.377,False,1.0,False,32.76,1.0,False,34.23,83.72
2044,null_gamma_n10_th20_alpha0.5,null_gamma,44,36247237,10,1000,20.0,0.0,0.0,0.5,False,1,0,88,62,False,0,,6.69,0.486,False,0.326,False,0.601,False,48.95,1.0,False,39.39,106.42
2045,null_gamma_n10_th20_alpha0.5,null_gamma,45,36255156,10,1000,20.0,0.0,0.0,0.5,False,1,0,34,24,False,0,,6.35,1.0,False,0.956,False,1.0,False,32.83,1.0,False,40.91,92.47
2046,null_gamma_n10_th20_alpha0.5,null_gamma,46,36263075,10,1000,20.0,0.0,0.0,0.5,False,1,0,62,43,False,0,,5.85,1.0,False,0.544,False,1.0,False,37.41,1.0,False,37.89,91.72
2047,null_gamma_n10_th20_alpha0.5,null_gamma,47,36270994,10,1000,20.0,0.0,0.0,0.5,False,1,0,39,27,False,0,,7.94,0.972,False,0.921,False,1.0,False,37.18,1.0,False,33.77,90.17
2048,null_gamma_n10_th20_alpha0.5,null_gamma,48,36278913,10,1000,20.0,0.0,0.0,0.5,False,1,0,39,27,False,0,,5.19,1.0,False,0.244,False,1.0,False,35.94,1.0,False,33.98,85.72
2049,null_gamma_n10_th20_alpha0.5,null_gamma,49,36286832,10,1000,20.0,0.0,0.0,0.5,False,1,0,94,78,False,0,,6.38,0.254,False,0.096,False,0.028,True,52.48,1.0,False,35.4,107.04
2050,null_gamma_n10_th20_alpha2.0,null_gamma,0,36294751,10,1000,20.0,0.0,0.0,2.0,False,1,0,60,37,False,0,,7.54,0.28,False,0.833,False,0.738,False,40.02,1.0,False,35.68,94.76
2051,null_gamma_n10_th20_alpha2.0,null_gamma,1,36302670,10,1000,20.0,0.0,0.0,2.0,False,1,0,19,5,False,0,,5.44,1.0,False,0.687,False,1.0,False,28.79,1.0,False,35.15,80.09
2052,null_gamma_n10_th20_alpha2.0,null_gamma,2,36310589,10,1000,20.0,0.0,0.0,2.0,False,1,0,109,16,False,0,,5.56,1.0,False,0.281,False,1.0,False,51.27,1.0,False,35.01,104.58
2053,null_gamma_n10_th20_alpha2.0,null_gamma,3,36318508,10,1000,20.0,0.0,0.0,2.0,False,1,0,69,49,False,0,,6.49,1.0,False,0.258,False,1.0,False,41.67,1.0,False,37.47,97.02
2054,null_gamma_n10_th20_alpha2.0,null_gamma,4,36326427,10,1000,20.0,0.0,0.0,2.0,False,1,0,51,34,False,0,,6.33,0.0949,False,0.813,False,0.008,True,36.8,1.0,False,36.31,89.72
2055,null_gamma_n10_th20_alpha2.0,null_gamma,5,36334346,10,1000,20.0,0.0,0.0,2.0,False,1,0,74,60,False,0,,5.61,1.0,False,0.863,False,1.0,False,44.82,1.0,False,38.71,101.5
2056,null_gamma_n10_th20_alpha2.0,null_gamma,6,36342265,10,1000,20.0,0.0,0.0,2.0,False,1,0,33,15,False,0,,5.92,1.0,False,0.107,False,1.0,False,34.58,1.0,False,40.45,92.95
2057,null_gamma_n10_th20_alpha2.0,null_gamma,7,36350184,10,1000,20.0,0.0,0.0,2.0,False,1,0,34,24,False,0,,5.86,1.0,False,0.684,False,1.0,False,34.65,1.0,False,32.26,83.79
2058,null_gamma_n10_th20_alpha2.0,null_gamma,8,36358103,10,1000,20.0,0.0,0.0,2.0,False,1,0,55,40,False,0,,5.86,1.0,False,0.253,False,1.0,False,40.64,1.0,False,33.63,91.1
2059,null_gamma_n10_th20_alpha2.0,null_gamma,9,36366022,10,1000,20.0,0.0,0.0,2.0,False,1,0,29,6,False,0,,6.0,1.0,False,0.394,False,1.0,False,30.91,1.0,False,32.44,79.77
2060,null_gamma_n10_th20_alpha2.0,null_gamma,10,36373941,10,1000,20.0,0.0,0.0,2.0,False,1,0,58,7,False,0,,7.16,1.0,False,0.759,False,1.0,False,40.08,1.0,False,41.08,99.74
2061,null_gamma_n10_th20_alpha2.0,null_gamma,11,36381860,10,1000,20.0,0.0,0.0,2.0,False,1,0,36,7,False,0,,6.22,1.0,False,0.92,False,1.0,False,35.6,1.0,False,41.51,95.24
2062,null_gamma_n10_th20_alpha2.0,null_gamma,12,36389779,10,1000,20.0,0.0,0.0,2.0,False,1,0,38,31,False,0,,8.2,1.0,False,0.209,False,1.0,False,35.12,1.0,False,36.92,91.61
2063,null_gamma_n10_th20_alpha2.0,null_gamma,13,36397698,10,1000,20.0,0.0,0.0,2.0,False,1,0,29,14,False,0,,5.95,1.0,False,0.449,False,1.0,False,32.61,1.0,False,37.13,87.2
2064,null_gamma_n10_th20_alpha2.0,null_gamma,14,36405617,10,1000,20.0,0.0,0.0,2.0,False,1,0,40,16,False,0,,5.95,1.0,False,0.792,False,1.0,False,34.81,1.0,False,36.17,88.88
