genome_idx,true_bp_num,noise_lv,rh_ok,rh_pred_cand,m0,m1,m2,delta_1,delta_2,pred_bp_num,is_recombinant_true,is_recombinant_pred,correct_model,pred_bp1,ci1_left,ci1_right,pred_bp2,ci2_left,ci2_right,bp1_in_interval,bp2_in_interval,both_in_interval,spatial_err_bp1,spatial_err_bp2,mean_spatial_err_nt,runtime_ms
9345,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.16
9346,0,15,False,BA.5.1 + BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.32
9347,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.29
9348,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,4.16
9349,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.28
9350,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.19
9351,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.61
9352,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.41
9353,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.17
9354,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.61
9355,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.49
9356,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.22
9357,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.21
9358,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.17
9359,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.84
9360,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.13
9361,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.22
9362,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.18
9363,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.14
9364,0,15,False,BE.1.2.1 + BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.19
9365,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.85
9366,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.69
9367,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.18
9368,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.2
9369,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.14
9370,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.35
9371,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.46
9372,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.6
9373,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.52
9374,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.19
9375,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.4
9376,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.18
9377,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.15
9378,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.12
9379,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.18
9380,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.47
9381,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.15
9382,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.59
9383,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.42
9384,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.48
9385,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.45
9386,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.44
9387,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.7
9388,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.52
9389,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.15
9390,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.95
9391,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.13
9392,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.56
9393,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,3.35
9394,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.28
9395,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.12
9396,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.3
9397,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.17
9398,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.12
9399,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.11
9400,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,3.24
9401,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.29
9402,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.02
9403,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.01
9404,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.3
9405,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.3
9406,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.8
9407,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.08
9408,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.02
9409,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.02
9410,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.01
9411,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.66
9412,0,15,False,BA.2 + K.3 + BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.14
9413,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.02
9414,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.08
9415,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.31
9416,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.08
9417,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.09
9418,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.49
9419,0,15,True,BA.2,83,82,83,-1,0,0,False,False,True,,,,,,,False,False,False,,,,2.05
9420,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.01
9421,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.6
9422,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.19
9423,0,15,False,BA.5.1.26 + BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.04
9424,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.01
9425,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,1.99
9426,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.0
9427,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.08
9428,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.05
9429,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.01
9430,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.97
9431,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.12
9432,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.57
9433,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.65
9434,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.28
9435,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.04
9436,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.01
9437,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.16
9438,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.18
9439,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,1.99
9440,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.01
9441,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.0
9442,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.04
9443,0,15,True,BA.2,83,83,82,0,-1,0,False,False,True,,,,,,,False,False,False,,,,2.06
9444,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.26
9445,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.31
9446,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.24
9447,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.19
9448,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.1
9449,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.04
9450,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.22
9451,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.38
9452,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.36
9453,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.22
9454,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,1.99
9455,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.02
9456,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.22
9457,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.19
9458,0,15,False,BA.2 + BA.5.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.41
9459,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.62
9460,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.52
9461,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.41
9462,0,15,False,BE.1.4.4 + BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,1.99
9463,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,1.96
9464,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.38
9465,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.38
9466,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.96
9467,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.39
9468,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.27
9469,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.2
9470,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.12
9471,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.32
9472,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.29
9473,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.73
9474,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.3
9475,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.29
9476,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.09
9477,0,15,True,BA.2,83,83,82,0,-1,0,False,False,True,,,,,,,False,False,False,,,,2.05
9478,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.07
9479,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.05
9480,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.03
9481,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.19
9482,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.28
9483,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.73
9484,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.28
9485,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.29
9486,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.05
9487,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.06
9488,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.11
9489,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.08
9490,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.02
9491,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.45
9492,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.77
9493,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.34
9494,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,3.29
9495,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.07
9496,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.16
9497,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.31
9498,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.27
9499,0,15,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.29
9500,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.33
9501,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.38
9502,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.36
9503,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.08
9504,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.02
9505,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.01
9506,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.03
9507,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.36
9508,0,20,True,BA.2,83,83,82,0,-1,0,False,False,True,,,,,,,False,False,False,,,,2.22
9509,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.74
9510,0,20,False,BA.2 + BA.5.2 + BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.05
9511,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.01
9512,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.25
9513,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.44
9514,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.71
9515,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.65
9516,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.57
9517,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.64
9518,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.25
9519,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.07
9520,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.72
9521,0,20,False,CQ.2 + BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.62
9522,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.09
9523,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.13
9524,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.14
9525,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.02
9526,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.03
9527,0,20,True,BA.2,83,83,82,0,-1,0,False,False,True,,,,,,,False,False,False,,,,3.9
9528,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.21
9529,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.54
9530,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.53
9531,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.12
9532,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.13
9533,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.12
9534,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.06
9535,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.04
9536,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.31
9537,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.47
9538,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.05
9539,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.03
9540,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.09
9541,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.36
9542,0,20,False,BF.3 + BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.06
9543,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.19
9544,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.22
9545,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.22
9546,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.05
9547,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.05
9548,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.0
9549,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.34
9550,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.21
9551,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.53
9552,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.34
9553,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.42
9554,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.4
9555,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.05
9556,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.09
9557,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.04
9558,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.01
9559,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.02
9560,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.02
9561,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.01
9562,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.01
9563,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.01
9564,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.01
9565,0,20,True,BA.2,83,82,83,-1,0,0,False,False,True,,,,,,,False,False,False,,,,2.0
9566,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.01
9567,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.03
9568,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.34
9569,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.29
9570,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.08
9571,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.02
9572,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.03
9573,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,1.95
9574,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.01
9575,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,1.94
9576,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,1.97
9577,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.54
9578,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.3
9579,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.29
9580,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.31
9581,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.26
9582,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.13
9583,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.02
9584,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,1.99
9585,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,1.91
9586,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,1.97
9587,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.28
9588,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.3
9589,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.06
9590,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.04
9591,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.09
9592,0,20,False,BA.2 + BA.5.6.4,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.08
9593,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.03
9594,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.01
9595,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,1.98
9596,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,1.97
9597,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.27
9598,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.05
9599,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,1.97
9600,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.21
9601,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.67
9602,0,20,True,BA.2,84,83,83,-1,-1,0,False,False,True,,,,,,,False,False,False,,,,2.06
